textId,themeId,themeName,eventId,eventTitle,category,speaker,difficulty,isPool,poolIndex,text,feedback,time,budget,satisfaction,risk,compositeScore,tags,tone,setsFlags,requiresFlags
T6156,last_workday,最后一个工作日,X053,供应商要求在年前结清所有款项,budget_conflict,caiwu_zhou,3,TRUE,,严格按预算执行，逐项审核支出合理性,财务小周对你的严谨表示赞赏。项目进度因此慢了半拍——但钱省下了。,-1,-1,1,-2,-3,time_heavy;risk_reducer,formal,,
T6157,last_workday,最后一个工作日,X053,供应商要求在年前结清所有款项,budget_conflict,caiwu_zhou,2,TRUE,,找林总谈特批，用项目重要性争取预算,"林总批了，但那句""下次注意""说得意味深长。",0,1,-1,0,0,neutral,professional,,
T6158,last_workday,最后一个工作日,X053,供应商要求在年前结清所有款项,budget_conflict,caiwu_zhou,1,TRUE,,自掏腰包垫付，等项目结束再报销,你的个人账户发出了哀嚎。这个月剩下的日子只能靠食堂了。,2,1,0,1,4,risk_taker;time_saver,casual,,
T6159,last_workday,最后一个工作日,X054,年终奖的分配方案引发不满,satisfaction_mgmt,zhang_zong,2,TRUE,,准备多套方案供客户选择，展示专业诚意,三套方案摆出来，客户选了中间那套——跟你预判的完全一致。,-2,-1,2,-1,-2,time_heavy;risk_reducer,formal,,
T6160,last_workday,最后一个工作日,X054,年终奖的分配方案引发不满,satisfaction_mgmt,zhang_zong,2,TRUE,,"多送一份增值服务，让客户觉得""赚到了""",你多做的两页行业分析让客户发了👍表情。这两页值回了所有时间。,-1,-1,2,0,0,neutral,professional,,
T6161,last_workday,最后一个工作日,X054,年终奖的分配方案引发不满,satisfaction_mgmt,zhang_zong,3,TRUE,,跟客户说已经按他们的要求改了,运气好的话他们不会仔细看。但你最好祈祷客户下周很忙。,2,1,-1,2,4,risk_taker;time_saver,casual,,
T6162,last_workday,最后一个工作日,X055,明年的预算模板今天下班前要提交,time_pressure,caiwu_zhou,2,TRUE,,加班加点逐项完成，不跳过任何步骤,以一人之力扛下了所有。代价是今晚的睡眠压缩到了四小时。,-3,0,-1,-1,-5,time_heavy;risk_reducer,formal,,
T6163,last_workday,最后一个工作日,X055,明年的预算模板今天下班前要提交,time_pressure,caiwu_zhou,2,TRUE,,并行处理：边打电话边回邮件边改文档,"三线操作——电话那头说""好""，邮件显示""已发送""，文档……勉强能看。",0,0,0,1,1,neutral,professional,,
T6164,last_workday,最后一个工作日,X055,明年的预算模板今天下班前要提交,time_pressure,caiwu_zhou,2,TRUE,,先交一版上去，有问题甲方会说的,甲方暂时没动静。可能是满意，也可能在酝酿一场暴风雨。,2,0,-1,2,3,risk_taker;time_saver,casual,,
T6165,last_workday,最后一个工作日,X056,最后一天还有新人入职需要安排,time_pressure,zhang_zong,2,TRUE,,列出优先级清单，按紧急程度逐个处理,清单上的事项逐一勾掉。全部搞定的时候，窗外已经全黑了。,-2,0,1,-1,-2,time_heavy;risk_reducer,formal,,
T6166,last_workday,最后一个工作日,X056,最后一天还有新人入职需要安排,time_pressure,zhang_zong,1,TRUE,,先搞定最紧急的三件事，其余的见缝插针,"三件急事勉强收尾。""明天继续""的群消息暂时稳住了局面。",-1,0,1,0,0,neutral,professional,,
T6167,last_workday,最后一个工作日,X056,最后一天还有新人入职需要安排,time_pressure,zhang_zong,2,TRUE,,跳过测试环节，直接上线,上线了。暂时没问题。但你的后脊梁一直在发凉。,2,1,-1,3,5,risk_taker;time_saver,casual,,
T6168,last_workday,最后一个工作日,X057,年终礼品清单还没确认,satisfaction_mgmt,zhang_zong,2,TRUE,,准备多套方案供客户选择，展示专业诚意,三套方案摆出来，客户选了中间那套——跟你预判的完全一致。,-2,-1,2,-1,-2,time_heavy;risk_reducer,formal,,
T6169,last_workday,最后一个工作日,X057,年终礼品清单还没确认,satisfaction_mgmt,zhang_zong,3,TRUE,,"多送一份增值服务，让客户觉得""赚到了""",你多做的两页行业分析让客户发了👍表情。这两页值回了所有时间。,-1,-1,2,0,0,neutral,professional,,
T6170,last_workday,最后一个工作日,X057,年终礼品清单还没确认,satisfaction_mgmt,zhang_zong,2,TRUE,,跟客户说已经按他们的要求改了,运气好的话他们不会仔细看。但你最好祈祷客户下周很忙。,2,1,-1,2,4,risk_taker;time_saver,casual,,
T6171,new_boss,新老板到岗第一天,X058,新老板要求重新审查所有在途项目,time_pressure,lin_zong,2,TRUE,,加班加点逐项完成，不跳过任何步骤,以一人之力扛下了所有。代价是今晚的睡眠压缩到了四小时。,-3,0,-1,-1,-5,time_heavy;risk_reducer,formal,,
T6172,new_boss,新老板到岗第一天,X058,新老板要求重新审查所有在途项目,time_pressure,lin_zong,2,TRUE,,并行处理：边打电话边回邮件边改文档,"三线操作——电话那头说""好""，邮件显示""已发送""，文档……勉强能看。",0,0,0,1,1,neutral,professional,,
T6173,new_boss,新老板到岗第一天,X058,新老板要求重新审查所有在途项目,time_pressure,lin_zong,2,TRUE,,先交一版上去，有问题甲方会说的,甲方暂时没动静。可能是满意，也可能在酝酿一场暴风雨。,2,0,-1,2,3,risk_taker;time_saver,casual,,
T6174,new_boss,新老板到岗第一天,X059,新老板的汇报风格完全不同,satisfaction_mgmt,zhang_zong,2,TRUE,,充分沟通需求，确保理解客户的每一个关注点,客户对你的专业态度表示认可。虽然多花了时间——但信任就是这样建立的。,-2,0,2,-1,-1,time_heavy;risk_reducer,formal,,
T6175,new_boss,新老板到岗第一天,X059,新老板的汇报风格完全不同,satisfaction_mgmt,zhang_zong,1,TRUE,,主动打电话沟通，用语音化解文字误会,一通十分钟的电话解决了邮件来回三天没搞定的事。声音比文字有温度。,0,0,2,0,2,neutral,professional,,
T6176,new_boss,新老板到岗第一天,X059,新老板的汇报风格完全不同,satisfaction_mgmt,zhang_zong,2,TRUE,,给客户看未完成的版本，让他们给意见,客户提了意见——但他们提的量你根本来不及在截止日前改完。,1,0,0,2,3,risk_taker;time_saver,casual,,
T6177,new_boss,新老板到岗第一天,X060,新老板带了旧部下来接管关键岗位,satisfaction_mgmt,zhang_zong,3,TRUE,,准备多套方案供客户选择，展示专业诚意,三套方案摆出来，客户选了中间那套——跟你预判的完全一致。,-2,-1,2,-1,-2,time_heavy;risk_reducer,formal,,
T6178,new_boss,新老板到岗第一天,X060,新老板带了旧部下来接管关键岗位,satisfaction_mgmt,zhang_zong,3,TRUE,,"多送一份增值服务，让客户觉得""赚到了""",你多做的两页行业分析让客户发了👍表情。这两页值回了所有时间。,-1,-1,2,0,0,neutral,professional,,
T6179,new_boss,新老板到岗第一天,X060,新老板带了旧部下来接管关键岗位,satisfaction_mgmt,zhang_zong,3,TRUE,,跟客户说已经按他们的要求改了,运气好的话他们不会仔细看。但你最好祈祷客户下周很忙。,2,1,-1,2,4,risk_taker;time_saver,casual,,
T6180,new_boss,新老板到岗第一天,X061,新老板要求每天站会汇报进度,time_pressure,lin_zong,3,TRUE,,加班加点逐项完成，不跳过任何步骤,以一人之力扛下了所有。代价是今晚的睡眠压缩到了四小时。,-3,0,-1,-1,-5,time_heavy;risk_reducer,formal,,
T6181,new_boss,新老板到岗第一天,X061,新老板要求每天站会汇报进度,time_pressure,lin_zong,1,TRUE,,并行处理：边打电话边回邮件边改文档,"三线操作——电话那头说""好""，邮件显示""已发送""，文档……勉强能看。",0,0,0,1,1,neutral,professional,,
T6182,new_boss,新老板到岗第一天,X061,新老板要求每天站会汇报进度,time_pressure,lin_zong,3,TRUE,,先交一版上去，有问题甲方会说的,甲方暂时没动静。可能是满意，也可能在酝酿一场暴风雨。,2,0,-1,2,3,risk_taker;time_saver,casual,,
T6183,new_boss,新老板到岗第一天,X062,新老板对供应商名单提出质疑,budget_conflict,caiwu_zhou,3,TRUE,,严格按预算执行，逐项审核支出合理性,财务小周对你的严谨表示赞赏。项目进度因此慢了半拍——但钱省下了。,-1,-1,1,-2,-3,time_heavy;risk_reducer,formal,,
T6184,new_boss,新老板到岗第一天,X062,新老板对供应商名单提出质疑,budget_conflict,caiwu_zhou,1,TRUE,,找林总谈特批，用项目重要性争取预算,"林总批了，但那句""下次注意""说得意味深长。",0,1,-1,0,0,neutral,professional,,
T6185,new_boss,新老板到岗第一天,X062,新老板对供应商名单提出质疑,budget_conflict,caiwu_zhou,3,TRUE,,自掏腰包垫付，等项目结束再报销,你的个人账户发出了哀嚎。这个月剩下的日子只能靠食堂了。,2,1,0,1,4,risk_taker;time_saver,casual,,
T6186,new_boss,新老板到岗第一天,X063,新老板要重新评估团队人员配置,satisfaction_mgmt,lin_zong,2,TRUE,,准备多套方案供客户选择，展示专业诚意,三套方案摆出来，客户选了中间那套——跟你预判的完全一致。,-2,-1,2,-1,-2,time_heavy;risk_reducer,formal,,
T6187,new_boss,新老板到岗第一天,X063,新老板要重新评估团队人员配置,satisfaction_mgmt,lin_zong,2,TRUE,,"多送一份增值服务，让客户觉得""赚到了""",你多做的两页行业分析让客户发了👍表情。这两页值回了所有时间。,-1,-1,2,0,0,neutral,professional,,
T6188,new_boss,新老板到岗第一天,X063,新老板要重新评估团队人员配置,satisfaction_mgmt,lin_zong,1,TRUE,,跟客户说已经按他们的要求改了,运气好的话他们不会仔细看。但你最好祈祷客户下周很忙。,2,1,-1,2,4,risk_taker;time_saver,casual,,
T6189,new_boss,新老板到岗第一天,X064,新老板推翻了之前领导批准的方案,satisfaction_mgmt,lin_zong,1,TRUE,,安排正式的进度汇报会，让客户看到每一步,"汇报会让客户安心了不少。有时候他们只是需要""被看见""。",-1,0,1,-1,-1,time_heavy;risk_reducer,formal,,
T6190,new_boss,新老板到岗第一天,X064,新老板推翻了之前领导批准的方案,satisfaction_mgmt,lin_zong,2,TRUE,,请合作过的老客户帮忙说句好话,老客户的背书比自己说一百句都管用。信任是会传递的。,0,0,1,-1,0,neutral,professional,,
T6191,new_boss,新老板到岗第一天,X064,新老板推翻了之前领导批准的方案,satisfaction_mgmt,lin_zong,2,TRUE,,先答应下来，后面再想办法兑现,客户暂时满意了。但你许下的承诺像一座大山压在日程表上。,1,0,1,2,4,risk_taker;time_saver,casual,,
T6192,new_boss,新老板到岗第一天,X065,新老板要求所有流程重新走审批,time_pressure,zhang_zong,1,TRUE,,列出优先级清单，按紧急程度逐个处理,清单上的事项逐一勾掉。全部搞定的时候，窗外已经全黑了。,-2,0,1,-1,-2,time_heavy;risk_reducer,formal,,
T6193,new_boss,新老板到岗第一天,X065,新老板要求所有流程重新走审批,time_pressure,zhang_zong,3,TRUE,,先搞定最紧急的三件事，其余的见缝插针,"三件急事勉强收尾。""明天继续""的群消息暂时稳住了局面。",-1,0,1,0,0,neutral,professional,,
T6194,new_boss,新老板到岗第一天,X065,新老板要求所有流程重新走审批,time_pressure,zhang_zong,1,TRUE,,跳过测试环节，直接上线,上线了。暂时没问题。但你的后脊梁一直在发凉。,2,1,-1,3,5,risk_taker;time_saver,casual,,
T6195,new_boss,新老板到岗第一天,X066,新老板第一天就遇到了系统故障,time_pressure,jishu_azhe,2,TRUE,,协调各部门按流程推进，每个环节都确认,流程走完已经是晚上十点——但每一步都扎实，没有返工。,-3,-1,0,-2,-6,time_heavy;risk_reducer,formal,,
T6196,new_boss,新老板到岗第一天,X066,新老板第一天就遇到了系统故障,time_pressure,jishu_azhe,2,TRUE,,找技术阿哲帮忙写个脚本自动化处理,"阿哲的脚本帮你省了两小时。他说""不保证稳定""——但至少今天够了。",0,-1,1,1,1,neutral,professional,,
T6197,new_boss,新老板到岗第一天,X066,新老板第一天就遇到了系统故障,time_pressure,jishu_azhe,1,TRUE,,"用""正在推进中""先稳住所有人","""推进中""帮你争取了半天——但同样的借口只能用一次。",1,0,0,1,2,risk_taker;time_saver,casual,,
T6198,new_boss,新老板到岗第一天,X067,新老板要见所有合作方负责人,satisfaction_mgmt,zhang_zong,2,TRUE,,安排正式的进度汇报会，让客户看到每一步,"汇报会让客户安心了不少。有时候他们只是需要""被看见""。",-1,0,1,-1,-1,time_heavy;risk_reducer,formal,,
T6199,new_boss,新老板到岗第一天,X067,新老板要见所有合作方负责人,satisfaction_mgmt,zhang_zong,1,TRUE,,请合作过的老客户帮忙说句好话,老客户的背书比自己说一百句都管用。信任是会传递的。,0,0,1,-1,0,neutral,professional,,
T6200,new_boss,新老板到岗第一天,X067,新老板要见所有合作方负责人,satisfaction_mgmt,zhang_zong,1,TRUE,,先答应下来，后面再想办法兑现,客户暂时满意了。但你许下的承诺像一座大山压在日程表上。,1,0,1,2,4,risk_taker;time_saver,casual,,
T6201,new_boss,新老板到岗第一天,X068,新老板要求用新的项目管理工具,time_pressure,jishu_azhe,1,TRUE,,列出优先级清单，按紧急程度逐个处理,清单上的事项逐一勾掉。全部搞定的时候，窗外已经全黑了。,-2,0,1,-1,-2,time_heavy;risk_reducer,formal,,
T6202,new_boss,新老板到岗第一天,X068,新老板要求用新的项目管理工具,time_pressure,jishu_azhe,1,TRUE,,先搞定最紧急的三件事，其余的见缝插针,"三件急事勉强收尾。""明天继续""的群消息暂时稳住了局面。",-1,0,1,0,0,neutral,professional,,
T6203,new_boss,新老板到岗第一天,X068,新老板要求用新的项目管理工具,time_pressure,jishu_azhe,3,TRUE,,跳过测试环节，直接上线,上线了。暂时没问题。但你的后脊梁一直在发凉。,2,1,-1,3,5,risk_taker;time_saver,casual,,
T6204,pr_crisis,会后舆情发酵,X069,舆情监测系统报警后的应对,risk_compliance,hegui_chen,2,TRUE,,按监管标准完整走一遍正式审查流程,审查通过，代价是加班到深夜。但至少你能安心睡觉。,-3,0,-1,-2,-6,time_heavy;risk_reducer,formal,,
T6205,pr_crisis,会后舆情发酵,X069,舆情监测系统报警后的应对,risk_compliance,hegui_chen,1,TRUE,,跟合规陈老师提前沟通，确认她最在意的点,一个提前的微信省了三小时无效修改。陈老师难得发了一个👍。,0,0,1,0,1,neutral,professional,,
